CH1V,CH2V
0.309937,0.859375
0.058350,0.319702
-0.729614,-0.359009
-0.993896,-0.935791
-1.000000,-1.000000
-1.000000,-1.000000
-0.148315,-0.948486
0.390991,-0.441528
0.188354,0.221436
0.944336,0.834229
1.000000,1.000000
1.000000,1.000000
0.954590,1.000000
0.037842,0.621338
0.056885,-0.017700
-0.875977,-0.704834
-1.000000,-0.987549
-1.000000,-1.000000
-0.839478,-1.000000
0.422485,-0.723999
-1.000000,-0.124634
-1.000000,0.542358
-0.151001,0.988770
0.395020,1.000000
0.177246,1.000000
0.942627,0.859985
1.000000,0.319092
1.000000,-0.362305
0.969482,-0.936279
0.042725,-1.000000
0.055908,-1.000000
-0.876099,-0.947632
-1.000000,-0.442017
-1.000000,0.220581
-0.840088,0.834595
0.423462,1.000000
0.151611,1.000000
0.938843,1.000000
1.000000,0.618530
1.000000,-0.019775
1.000000,-0.704346
0.318481,-0.987549
0.055786,-1.000000
-0.722046,-1.000000
-0.992798,-0.725464
-1.000000,-0.126099
-1.000000,0.541992
-0.151245,0.988770
0.396729,1.000000
0.179077,1.000000
0.942749,0.859253
1.000000,0.317261
1.000000,-0.359497
0.965332,-0.935913
0.042358,-1.000000
0.056641,-1.000000
-0.875977,-0.951782
-1.000000,-0.444336
-1.000000,0.221924
-0.841431,0.837158
0.422974,1.000000
0.153076,1.000000
0.939087,1.000000
1.000000,0.621460
1.000000,-0.016602
1.000000,-0.704102
0.314941,-0.987549
0.057495,-1.000000
-0.724854,-1.000000
-0.993286,-0.726074
-1.000000,-0.124512
-1.000000,0.544556
-0.154175,0.989014
0.394775,1.000000
0.182617,1.000000
0.943481,0.858398
1.000000,0.319214
1.000000,-0.360229
0.960327,-0.935913
0.038940,-1.000000
0.057007,-1.000000
-0.875977,-0.947144
-1.000000,-0.442139
-1.000000,0.221924
-0.842529,0.837524
0.420776,1.000000
0.149536,1.000000
0.938354,1.000000
1.000000,0.616577
1.000000,-0.019775
1.000000,-0.704712
0.317383,-0.987549
0.054077,-1.000000
-0.730103,-1.000000
-0.993896,-0.723999
-1.000000,-0.124268
-1.000000,0.543335
-0.149658,0.988892
0.394653,1.000000
0.181763,1.000000
0.943359,0.859009
1.000000,0.315796
1.000000,-0.360107
0.965332,-0.935913
0.040527,-1.000000
0.054810,-1.000000
-0.876221,-0.951294
-1.000000,-0.445068
-1.000000,0.225220
-0.842407,0.838013
0.422241,1.000000
0.149902,1.000000
0.938354,1.000000
1.000000,0.621094
1.000000,-0.016113
1.000000,-0.701904
0.317749,-0.987183
0.053833,-1.000000
-0.729980,-1.000000
-0.993896,-0.723267
-1.000000,-0.122681
-1.000000,0.543579
-0.149780,0.988892
0.393799,1.000000
0.185181,1.000000
0.943726,0.860229
1.000000,0.318237
1.000000,-0.361938
0.962280,-0.936157
0.041016,-1.000000
0.056152,-1.000000
-0.875977,-0.949829
-1.000000,-0.442871
-1.000000,0.223267
-0.841309,0.836548
0.423096,1.000000
0.149048,1.000000
0.938354,1.000000
1.000000,0.618896
1.000000,-0.020630
1.000000,-0.705688
0.319458,-0.987793
0.055420,-1.000000
-0.730103,-1.000000
-0.994019,-0.725098
-1.000000,-0.124268
-1.000000,0.546265
-0.147461,0.989380
0.395996,1.000000
0.182739,1.000000
0.943481,0.857300
1.000000,0.319580
1.000000,-0.359375
0.964478,-0.935913
0.042236,-1.000000
0.054932,-1.000000
-0.876221,-0.947632
-1.000000,-0.440796
-1.000000,0.222046
-0.840698,0.836426
0.423584,1.000000
0.152466,1.000000
0.938965,1.000000
1.000000,0.619873
1.000000,-0.018677
1.000000,-0.705200
0.314941,-0.987793
0.054199,-1.000000
-0.728271,-1.000000
-0.993774,-0.725464
-1.000000,-0.126099
-1.000000,0.542969
-0.149902,0.988770
0.395386,1.000000
0.182129,1.000000
0.943481,0.858643
1.000000,0.317017
1.000000,-0.360229
0.961914,-0.935913
0.040771,-1.000000
0.057251,-1.000000
-0.875977,-0.950562
-1.000000,-0.444702
-1.000000,0.221558
-0.840210,0.838013
0.422607,1.000000
0.151367,1.000000
0.938843,1.000000
1.000000,0.619751
1.000000,-0.018311
1.000000,-0.702881
0.314819,-0.987305
0.058594,-1.000000
-0.726562,-1.000000
-0.993530,-0.724121
-1.000000,-0.122803
-1.000000,0.543945
-0.150024,0.989014
0.395386,1.000000
0.185181,1.000000
0.943726,0.859009
1.000000,0.317993
1.000000,-0.360474
0.962158,-0.935913
0.040039,-1.000000
0.053345,-1.000000
-0.876465,-0.949951
-1.000000,-0.443115
-1.000000,0.221436
-0.838013,0.838135
0.423950,1.000000
0.150757,1.000000
0.938599,1.000000
1.000000,0.618774
1.000000,-0.016724
1.000000,-0.703491
0.316284,-0.987427
0.054810,-1.000000
-0.733521,-1.000000
-0.994507,-0.723267
-1.000000,-0.123901
-1.000000,0.544800
-0.148438,0.989136
0.392212,1.000000
0.182739,1.000000
0.943481,0.859253
1.000000,0.319336
1.000000,-0.360107
0.964478,-0.935913
0.040894,-1.000000
0.055054,-1.000000
-0.876221,-0.949097
-1.000000,-0.443604
-1.000000,0.218994
-0.840088,0.836182
0.422607,1.000000
0.152832,1.000000
0.938965,1.000000
1.000000,0.619385
1.000000,-0.016846
1.000000,-0.702515
0.315186,-0.987305
0.055420,-1.000000
-0.725464,-1.000000
-0.993286,-0.726562
-1.000000,-0.126709
-1.000000,0.540894
-0.151978,0.988647
0.393188,1.000000
0.180786,1.000000
0.943115,0.860229
1.000000,0.319214
1.000000,-0.360596
0.964233,-0.935913
0.040039,-1.000000
0.051025,-1.000000
-0.876831,-0.949463
-1.000000,-0.444336
-1.000000,0.224243
-0.835815,0.837036
0.425659,1.000000
0.152222,1.000000
0.938965,1.000000
1.000000,0.620605
1.000000,-0.017578
1.000000,-0.703735
0.316895,-0.987549
0.055420,-1.000000
-0.728027,-1.000000
-0.993774,-0.726929
-1.000000,-0.127319
-1.000000,0.540771
-0.147461,0.988525
0.396606,1.000000
0.189941,1.000000
0.944458,0.859985
1.000000,0.317627
1.000000,-0.361572
0.958252,-0.936157
0.039429,-1.000000
0.059082,-1.000000
-0.875732,-0.950439
-1.000000,-0.445801
-1.000000,0.220459
-0.840088,0.838501
0.424194,1.000000
0.151367,1.000000
0.938843,1.000000
1.000000,0.619141
1.000000,-0.017578
1.000000,-0.702148
0.314941,-0.987305
0.056274,-1.000000
-0.728638,-1.000000
-0.993774,-0.726440
-1.000000,-0.126343
-1.000000,0.541992
-0.148804,0.988770
0.394287,1.000000
0.181641,1.000000
0.943359,0.862427
1.000000,0.322510
1.000000,-0.354736
0.964844,-0.935181
0.041138,-1.000000
0.049683,-1.000000
-0.876953,-0.947876
-1.000000,-0.444336
-1.000000,0.220703
-0.836060,0.834229
0.425659,1.000000
0.153809,1.000000
0.939209,1.000000
1.000000,0.622192
1.000000,-0.015381
1.000000,-0.701172
0.314941,-0.987061
0.056885,-1.000000
-0.732300,-1.000000
-0.994385,-0.727295
-1.000000,-0.130493
-1.000000,0.535645
-0.146484,0.987793
0.395142,1.000000
0.186157,1.000000
0.943970,0.859131
1.000000,0.317749
1.000000,-0.360596
0.961304,-0.935913
0.041016,-1.000000
0.055054,-1.000000
-0.876221,-0.953003
-1.000000,-0.449463
-1.000000,0.217773
-0.835449,0.835815
0.425293,1.000000
0.151367,1.000000
0.938721,1.000000
1.000000,0.621704
1.000000,-0.013184
1.000000,-0.700806
0.316162,-0.986938
0.059082,-1.000000
-0.730713,-1.000000
-0.994019,-0.728882
-1.000000,-0.129761
-1.000000,0.539429
-0.146118,0.988403
0.394653,1.000000
0.183105,1.000000
0.943604,0.861816
1.000000,0.325073
1.000000,-0.355713
0.967163,-0.935303
0.042603,-1.000000
0.054688,-1.000000
-0.876343,-0.949219
-1.000000,-0.447144
-1.000000,0.214966
-0.836670,0.831055
0.425659,1.000000
0.155151,1.000000
0.939209,1.000000
1.000000,0.624390
1.000000,-0.013306
1.000000,-0.696533
0.315430,-0.986450
0.054810,-1.000000
-0.731934,-1.000000
-0.994263,-0.731201
-1.000000,-0.130005
-1.000000,0.537964
-0.145752,0.988159
0.395386,1.000000
0.186523,1.000000
0.944092,0.862061
1.000000,0.323730
1.000000,-0.355957
0.960449,-0.935303
0.040405,-1.000000
0.054932,-1.000000
-0.876221,-0.951660
-1.000000,-0.447998
-1.000000,0.217529
-0.836548,0.832520
0.425537,1.000000
0.149902,1.000000
0.938354,1.000000
1.000000,0.625366
1.000000,-0.011841
1.000000,-0.699341
0.315308,-0.986938
0.056885,-1.000000
-0.733032,-1.000000
-0.994507,-0.726807
-1.000000,-0.131104
-1.000000,0.538330
-0.146484,0.988159
0.393311,1.000000
0.185181,1.000000
0.943726,0.862305
1.000000,0.322021
1.000000,-0.356934
0.962158,-0.935547
0.040161,-1.000000
0.054199,-1.000000
-0.876343,-0.951782
-1.000000,-0.446533
-1.000000,0.219604
-0.837402,0.831787
0.425537,1.000000
0.151978,1.000000
0.938843,1.000000
1.000000,0.625488
1.000000,-0.011963
1.000000,-0.698975
0.314087,-0.986816
0.055420,-1.000000
-0.735474,-1.000000
-0.994751,-0.728149
-1.000000,-0.129639
-1.000000,0.537842
-0.144165,0.988159
0.392700,1.000000
0.182983,1.000000
0.943481,0.863892
1.000000,0.324219
1.000000,1.000000
0.963501,1.000000
0.039795,0.621094
0.053711,-0.014771
-0.876465,-0.700317
-1.000000,-0.986938
-1.000000,-1.000000
-0.835571,-1.000000
0.425415,-0.727661
0.148560,-0.129761
0.938232,0.538940
1.000000,0.988281
1.000000,1.000000
1.000000,1.000000
0.311890,0.860352
0.056152,0.317749
-0.734375,-0.361694
-0.994629,-0.936157
-1.000000,-1.000000
-1.000000,-1.000000
-0.143921,-0.949829
0.391479,-0.447021
0.184692,0.217529
0.943726,0.831787
1.000000,1.000000
1.000000,1.000000
0.960449,1.000000
0.038940,0.622314
0.055176,-0.013428
-0.876221,-0.701416
-1.000000,-0.987061
-1.000000,-1.000000
-0.838623,-1.000000
0.423340,-0.725952
0.150269,-0.130615
0.938599,0.538818
1.000000,0.988281
1.000000,1.000000
1.000000,1.000000
0.309448,0.859497
0.056885,0.318970
-0.730835,-0.362305
-0.994019,-0.936279
-1.000000,-1.000000
-1.000000,-1.000000
-0.147095,-0.952026
0.392334,-0.448853
0.187378,0.215454
0.944092,0.833130
1.000000,1.000000
1.000000,1.000000
0.955811,1.000000
0.037354,0.622925
0.053223,-0.010010
-0.876587,-0.699829
-1.000000,-0.986938
-1.000000,-1.000000
-0.836670,-1.000000
0.424805,-0.725220
0.148926,-0.129639
0.938354,0.539429
1.000000,0.988403
1.000000,1.000000
1.000000,1.000000
0.311646,0.862061
0.057007,0.323364
-0.735229,-0.359131
-0.994751,-0.935913
-1.000000,-1.000000
-1.000000,-1.000000
-0.142700,-0.949341
0.391479,-0.448242
0.182373,0.213135
0.943481,0.827026
1.000000,1.000000
1.000000,1.000000
0.963745,1.000000
0.040039,0.621094
0.055420,-0.015503
-0.876099,-0.700806
-1.000000,-0.986938
-1.000000,-1.000000
-0.835205,-1.000000
-0.994995,-0.729736
-1.000000,-0.133057
-1.000000,0.538696
-0.147583,0.988159
0.391968,1.000000
0.176392,1.000000
0.942383,0.862061
1.000000,0.322998
1.000000,-0.355469
0.969116,-0.935181
0.041870,-1.000000
0.047485,-1.000000
-0.877319,-0.951538
-1.000000,-0.448486
-1.000000,0.214966
-0.834595,0.829712
0.424194,1.000000
0.148438,1.000000
0.938232,1.000000
1.000000,0.622681
1.000000,-0.013794
1.000000,-0.701416
0.316772,-0.987305
0.056274,-1.000000
-0.731445,-1.000000
-0.994385,-0.729004
-1.000000,-0.130249
-1.000000,0.539429
-0.149170,0.988403
0.393433,1.000000
0.181396,1.000000
0.943237,0.861938
1.000000,0.322632
1.000000,-0.358521
0.964966,-0.935791
0.040039,-1.000000
0.052490,-1.000000
-0.876587,-0.950073
-1.000000,-0.449707
-1.000000,0.213867
-0.838501,0.830811
0.423706,1.000000
0.150513,1.000000
0.938599,1.000000
1.000000,0.621704
1.000000,-0.011597
1.000000,-0.695190
0.316895,-0.986328
0.054199,-1.000000
-0.732422,-1.000000
-0.994507,-0.727539
-1.000000,-0.130249
-1.000000,0.537964
-0.145752,0.988159
0.391724,1.000000
0.183350,1.000000
0.943604,0.863525
1.000000,0.324097
1.000000,-0.359131
0.960449,-0.935791
0.037109,-1.000000
0.050171,-1.000000
-0.876953,-0.950684
-1.000000,-0.449829
-1.000000,0.212524
-0.836426,0.828491
0.422485,1.000000
0.147705,1.000000
0.938110,1.000000
1.000000,0.622925
1.000000,-0.011230
1.000000,-0.697510
0.313599,-0.986694
0.054932,-1.000000
-0.733032,-1.000000
-0.994507,-0.729126
-1.000000,-0.132690
-1.000000,0.537231
-0.147461,0.988159
0.390381,1.000000
0.182617,1.000000
0.943481,0.863159
1.000000,0.324829
1.000000,-0.356323
0.959839,-0.935425
0.037354,-1.000000
0.049561,-1.000000
-0.877075,-0.950806
-1.000000,-0.448486
-1.000000,0.213379
-0.836426,0.827759
0.421387,1.000000
0.142456,1.000000
0.937378,1.000000
1.000000,0.621216
1.000000,-0.013184
1.000000,-0.701172
0.315796,-0.987183
0.051758,-1.000000
-0.740601,-1.000000
-0.995728,-0.729736
-1.000000,-0.135498
-1.000000,0.537231
-0.145142,0.988159
0.390259,1.000000
0.179565,1.000000
0.942993,0.860474
1.000000,0.320068
1.000000,-0.358887
0.963379,-0.935791
0.038086,-1.000000
0.046021,-1.000000
-0.877563,-0.955933
-1.000000,-0.451782
-1.000000,0.213501
-0.834839,0.835083
0.423828,1.000000
0.145630,1.000000
0.937866,1.000000
1.000000,0.622437
1.000000,-0.008789
1.000000,-0.696289
0.313599,-0.986450
0.053223,-1.000000
-0.735474,-1.000000
-0.994873,-0.727295
-1.000000,-0.128296
-1.000000,0.537964
-0.146606,0.988159
0.389038,1.000000
0.179199,1.000000
0.942749,0.866455
1.000000,0.323975
1.000000,-0.358032
0.962280,-0.935669
0.037842,-1.000000
0.049316,-1.000000
-0.877075,-0.950928
-1.000000,-0.450928
-1.000000,0.211304
-0.835205,0.829834
0.422974,1.000000
0.145020,1.000000
0.937744,1.000000
1.000000,0.621216
1.000000,-0.013184
1.000000,-0.696899
0.313354,-0.986572
0.052490,-1.000000
-0.734863,-1.000000
-0.994751,-0.728027
-1.000000,-0.131226
-1.000000,0.538696
-0.146362,0.988159
0.390991,1.000000
0.181519,1.000000
0.943237,0.861694
1.000000,0.322510
1.000000,-0.356201
0.963135,-0.935303
0.036743,-1.000000
0.044556,-1.000000
-0.877808,-0.952515
-1.000000,-0.449097
-1.000000,0.215942
-0.832642,0.827637
0.425659,1.000000
0.145630,1.000000
0.937866,1.000000
1.000000,0.623535
1.000000,-0.012817
1.000000,-0.698486
0.313354,-0.986816
0.054688,-1.000000
-0.737427,-1.000000
-0.995239,-0.728394
-1.000000,-0.130615
-1.000000,0.536133
-0.144043,0.987915
0.388672,1.000000
0.182373,1.000000
0.943481,0.864136
1.000000,0.322388
1.000000,-0.358887
0.961426,-0.935791
0.037842,-1.000000
0.048218,-1.000000
-0.877197,-0.953491
-1.000000,-0.450928
-1.000000,0.215820
-0.833496,0.832642
0.423950,1.000000
0.144775,1.000000
0.937744,1.000000
1.000000,0.622681
1.000000,-0.010864
1.000000,-0.700195
0.314453,-0.987061
0.054688,-1.000000
-0.738037,-1.000000
-0.995361,-0.726196
-1.000000,-0.131958
-1.000000,0.537720
-0.145142,0.988159
0.390747,1.000000
0.184814,1.000000
0.943726,0.862793
1.000000,0.322510
1.000000,-0.358032
0.957275,-0.935669
0.036621,-1.000000
0.045288,-1.000000
-0.877686,-0.954102
-1.000000,-0.450562
-1.000000,0.214111
-0.830200,0.831299
0.427002,1.000000
0.143311,1.000000
0.937500,1.000000
1.000000,0.621948
1.000000,-0.010620
1.000000,-0.697388
0.312988,-0.986694
0.054199,-1.000000
-0.739258,-1.000000
-0.995483,-0.728882
-1.000000,-0.130493
-1.000000,0.537964
-0.142944,0.988159
0.389038,1.000000
0.184326,1.000000
0.943726,0.864502
1.000000,0.323364
1.000000,-0.358398
0.962891,-0.935791
0.039062,-1.000000
0.046997,-1.000000
-0.877319,-0.951904
-1.000000,-0.450562
-1.000000,0.215210
-0.832153,0.831665
0.427002,1.000000
0.148682,1.000000
0.938354,1.000000
1.000000,0.623047
1.000000,-0.010864
1.000000,-0.697998
0.313354,-0.986816
0.056885,-1.000000
-0.737671,-1.000000
-0.995361,-0.725830
-1.000000,-0.129150
-1.000000,0.537720
-0.142456,0.988159
0.390137,1.000000
0.183472,1.000000
0.943604,0.864380
1.000000,0.321777
1.000000,-0.359741
0.960815,-0.935913
0.037231,-1.000000
0.047607,-1.000000
-0.877319,-0.951782
-1.000000,-0.448853
-1.000000,0.212891
-0.832031,0.828979
0.426514,1.000000
0.147827,1.000000
0.938232,1.000000
1.000000,0.621338
1.000000,-0.011841
1.000000,-0.699829
0.310181,-0.986938
0.055786,-1.000000
-0.740234,-1.000000
-0.995605,-0.727661
-1.000000,-0.130493
-1.000000,0.538330
-0.141846,0.988159
0.388306,1.000000
0.184326,1.000000
0.943604,0.863281
1.000000,0.323242
1.000000,-0.360718
0.959473,-0.936035
0.037842,-1.000000
0.048584,-1.000000
-0.877197,-0.951416
-1.000000,-0.450195
-1.000000,0.212524
-0.833740,0.831421
0.424194,1.000000
0.146729,1.000000
0.937988,1.000000
1.000000,0.620483
1.000000,-0.010254
1.000000,-0.695312
0.310669,-0.986328
0.055420,-1.000000
-0.738770,-1.000000
-0.995361,-0.726440
-1.000000,-0.128662
-1.000000,0.536255
-0.144043,0.987915
0.389648,1.000000
0.184937,1.000000
0.943726,0.863159
1.000000,0.320679
1.000000,-0.358398
0.957886,-0.935669
0.035400,-1.000000
0.047119,-1.000000
-0.877319,-0.953369
-1.000000,-0.448486
-1.000000,0.217163
-0.833252,0.831543
0.423584,1.000000
0.147095,1.000000
0.938110,1.000000
1.000000,0.624878
1.000000,-0.010498
1.000000,-0.698730
0.309692,-0.986938
0.053467,-1.000000
-0.743408,-1.000000
-0.996094,-0.727295
-1.000000,-0.130127
-1.000000,0.538940
-0.141724,0.988281
0.385742,1.000000
0.182373,1.000000
0.943481,0.862427
1.000000,0.323120
1.000000,-0.359741
0.960815,-0.935913
0.037109,-1.000000
0.043213,-1.000000
-0.878052,-0.950928
-1.000000,-0.449951
-1.000000,0.212402
-0.828979,0.829834
0.426270,1.000000
0.141602,1.000000
0.937256,1.000000
1.000000,0.623535
1.000000,-0.009766
1.000000,-0.696167
0.310547,-0.986450
0.053223,-1.000000
-0.744141,-1.000000
-0.996216,-0.730835
-1.000000,-0.131958
-1.000000,0.538696
-0.141968,0.988159
0.385132,1.000000
0.179199,1.000000
0.942749,0.863770
1.000000,0.323730
1.000000,-0.356079
0.960693,-0.935303
0.037476,-1.000000
0.042236,-1.000000
-0.878174,-0.952026
-1.000000,-0.446045
-1.000000,0.213867
-0.830322,0.830688
0.424805,1.000000
0.142578,1.000000
0.937500,1.000000
1.000000,0.622681
1.000000,-0.010498
1.000000,-0.700806
0.310791,-0.987061
0.050903,-1.000000
-0.744019,-1.000000
-0.996216,-0.728027
-1.000000,-0.131226
-1.000000,0.538696
-0.145142,0.988159
0.385986,1.000000
0.182739,1.000000
0.943481,0.863281
1.000000,0.323120
1.000000,-0.357056
0.961304,-0.935547
0.036377,-1.000000
0.045898,-1.000000
-0.877563,-0.951782
-1.000000,-0.447510
-1.000000,0.216064
-0.833374,0.829834
0.423950,1.000000
0.144165,1.000000
0.937622,1.000000
1.000000,0.621704
1.000000,-0.012573
1.000000,-0.698853
0.313110,-0.986938
0.053955,-1.000000
-0.741455,-1.000000
-0.995850,-0.728394
-1.000000,-0.131226
-1.000000,0.538208
-0.143066,0.988159
0.386963,1.000000
0.180786,1.000000
0.943115,0.864990
1.000000,0.324341
1.000000,-0.356689
0.964111,-0.935425
0.037842,0.623413
0.043945,-0.012573
-0.877930,-0.698853
-1.000000,-0.986938
-1.000000,-1.000000
-0.832031,-1.000000
0.423340,-0.728882
0.140137,-0.130981
0.937012,0.536743
1.000000,0.988037
1.000000,1.000000
1.000000,1.000000
0.314209,0.861694
0.050659,0.322266
-0.742920,-0.357910
-0.996094,-0.935669
-1.000000,-1.000000
-1.000000,-1.000000
-0.142944,-0.949951
0.387207,-0.447876
0.178589,0.214722
0.942749,0.828613
1.000000,1.000000
1.000000,1.000000
0.966919,1.000000
0.038574,0.624756
0.044434,-0.012817
-0.877930,-0.697876
-1.000000,-0.986816
-1.000000,-1.000000
-0.831421,-1.000000
0.424805,-0.728394
0.143799,-0.130859
0.937622,0.536011
1.000000,0.987915
1.000000,1.000000
1.000000,1.000000
0.316650,0.860107
0.052490,0.319946
-0.739624,-0.360596
-0.995483,-0.936035
-1.000000,-1.000000
-1.000000,-1.000000
-0.144531,-0.951294
0.386475,-0.448975
0.175049,0.215820
0.942261,0.832153
1.000000,1.000000
1.000000,1.000000
0.966675,1.000000
0.039917,0.623291
0.043091,-0.011963
-0.878052,-0.698486
-1.000000,-0.986816
-1.000000,-1.000000
-0.833618,-1.000000
0.421631,-0.727051
0.143311,-0.130493
0.937622,0.536865
1.000000,0.988037
1.000000,1.000000
1.000000,1.000000
0.317383,0.862549
0.051758,0.322510
-0.738525,-0.356323
-0.995361,-0.935425
-1.000000,-1.000000
-1.000000,-1.000000
-0.146362,-0.951294
0.390137,-0.446777
0.173950,0.217896
0.942139,0.830566
1.000000,1.000000
1.000000,1.000000
0.969482,1.000000
0.040161,0.626343
0.047119,-0.009766
-0.877319,-0.700928
-1.000000,-0.987183
-1.000000,-1.000000
-0.836548,-1.000000
-0.995483,-0.726807
-1.000000,-0.133301
-1.000000,0.535767
-0.141113,0.987793
0.391602,1.000000
0.183594,1.000000
0.943604,0.862183
1.000000,0.321777
1.000000,-0.358154
0.963257,-0.935669
0.038696,-1.000000
0.052490,-1.000000
-0.876587,-0.950439
-1.000000,-0.447998
-1.000000,0.216064
-0.833008,0.830200
0.424805,1.000000
0.149292,1.000000
0.938354,1.000000
1.000000,0.625366
1.000000,-0.010986
1.000000,-0.698486
0.313721,-0.986816
0.055786,-1.000000
-0.738525,-1.000000
-0.995361,-0.727295
-1.000000,-0.131958
-1.000000,0.534546
-0.142944,0.987549
0.392334,1.000000
0.188843,1.000000
0.944336,0.862305
1.000000,0.320801
1.000000,-0.359131
0.959595,-0.935791
0.038086,-1.000000
0.049438,-1.000000
-0.877075,-0.952515
-1.000000,-0.447754
-1.000000,0.218018
-0.831665,0.832764
0.426636,1.000000
0.146606,1.000000
0.937988,1.000000
1.000000,0.624146
1.000000,-0.011841
1.000000,-0.697510
0.312378,-0.986694
0.057251,-1.000000
-0.736328,-1.000000
-0.994873,-0.727173
-1.000000,-0.128540
-1.000000,0.537354
-0.143188,0.988159
0.390381,1.000000
0.183716,1.000000
0.943604,0.863525
1.000000,0.323608
1.000000,-0.356934
0.963501,-0.935547
0.037964,-1.000000
0.042969,-1.000000
-0.878174,-0.949219
-1.000000,-0.447144
-1.000000,0.217041
-0.828979,0.830200
0.426880,1.000000
0.142090,1.000000
0.937378,1.000000
1.000000,0.623901
1.000000,-0.013916
1.000000,-0.701416
0.313721,-0.987183
0.053223,-1.000000
-0.737915,-1.000000
-0.995239,-0.727661
-1.000000,-0.130737
-1.000000,0.535889
-0.143188,0.987793
0.390137,1.000000
0.182373,1.000000
0.943481,0.861328
1.000000,0.320923
1.000000,-0.359863
0.965454,-0.935913
0.037842,-1.000000
0.046631,-1.000000
-0.877319,-0.949341
-1.000000,-0.447998
-1.000000,0.217407
-0.832031,0.831421
0.424927,1.000000
0.142822,1.000000
0.937500,1.000000
1.000000,0.623657
1.000000,-0.012573
1.000000,-0.700439
0.314087,-0.987061
0.052124,-1.000000
-0.736694,-1.000000
-0.994873,-0.727539
-1.000000,-0.132568
-1.000000,0.533691
-0.145386,0.987305
0.389893,1.000000
0.181396,1.000000
0.943237,0.860474
1.000000,0.320068
1.000000,-0.359131
0.963379,-0.935791
0.038818,-1.000000
0.043335,-1.000000
-0.878052,-0.951294
-1.000000,-0.447998
-1.000000,0.217041
-0.829712,0.830933
0.424194,1.000000
0.140747,1.000000
0.937134,1.000000
1.000000,0.624512
1.000000,-0.010620
1.000000,-0.700684
0.314209,-0.987061
0.052856,-1.000000
-0.735840,-1.000000
-0.994873,-0.726318
-1.000000,-0.131104
-1.000000,0.534424
-0.147217,0.987549
0.390503,1.000000
0.178833,1.000000
0.942749,0.860840
1.000000,0.319580
1.000000,-0.361816
0.964233,-0.936157
0.038574,-1.000000
0.044800,-1.000000
-0.877808,-0.950928
-1.000000,-0.451050
-1.000000,0.216064
-0.833374,0.835083
0.424072,1.000000
0.141602,1.000000
0.937256,1.000000
1.000000,0.623291
1.000000,-0.010864
1.000000,-0.698975
0.317993,-0.986938
0.050293,-1.000000
-0.737427,-1.000000
-0.995361,-0.727295
-1.000000,-0.130859
-1.000000,0.537231
-0.144043,0.988159
0.391113,1.000000
0.173096,1.000000
0.942017,0.862427
1.000000,0.322266
1.000000,-0.359253
0.974731,-0.935913
0.042725,-1.000000
0.042969,-1.000000
-0.878052,-0.950562
-1.000000,-0.447754
-1.000000,0.216553
-0.831909,0.833862
0.425293,1.000000
0.143921,1.000000
0.937622,1.000000
1.000000,0.621216
1.000000,-0.011719
1.000000,-0.697388
0.319824,-0.986694
0.051270,-1.000000
-0.731812,-1.000000
-0.994385,-0.724854
-1.000000,-0.125244
-1.000000,0.539429
-0.149658,0.988403
0.392700,1.000000
0.176025,1.000000
0.942383,0.862915
1.000000,0.321899
1.000000,-0.360840
0.969971,-0.936035
0.041504,-1.000000
0.050293,-1.000000
-0.876831,-0.949707
-1.000000,-0.447998
-1.000000,0.217163
-0.837769,0.833374
0.422119,1.000000
0.145752,1.000000
0.937866,1.000000
1.000000,0.623291
1.000000,-0.011108
1.000000,-0.699951
0.318115,-0.986938
0.053589,-1.000000
-0.726562,-1.000000
-0.993652,-0.724243
-1.000000,-0.128784
-1.000000,0.535522
-0.152588,0.987793
0.392578,1.000000
0.174561,1.000000
0.942139,0.865967
1.000000,0.322021
1.000000,-0.359741
0.969604,-0.935913
0.041870,-1.000000
0.047974,-1.000000
-0.877319,-0.949097
-1.000000,-0.446533
-1.000000,0.215698
-0.837036,0.829224
0.422974,1.000000
0.148315,1.000000
0.938232,1.000000
1.000000,0.623047
1.000000,-0.013550
1.000000,-0.701660
0.318359,-0.987305
0.052002,-1.000000
-0.729004,-1.000000
-0.993896,-0.728394
-1.000000,-0.130371
-1.000000,0.539429
-0.150391,0.988403
0.393921,1.000000
0.177124,1.000000
0.942505,0.858398
1.000000,0.319702
1.000000,-0.359741
0.968262,-0.935913
0.041748,-1.000000
0.049927,-1.000000
-0.876953,-0.951538
-1.000000,-0.447021
-1.000000,0.218018
-0.835815,0.833374
0.424072,1.000000
0.149170,1.000000
0.938354,1.000000
1.000000,0.622681
1.000000,-0.011841
1.000000,-0.697998
0.320679,-0.986816
0.055664,-1.000000
-0.724121,-1.000000
-0.993164,-0.725830
-1.000000,-0.127563
-1.000000,0.536011
-0.151855,0.987915
0.394775,1.000000
0.179077,1.000000
0.942749,0.863403
1.000000,0.319946
1.000000,-0.361816
0.968750,-0.936157
0.042480,-1.000000
0.051758,-1.000000
-0.876709,-0.950439
-1.000000,-0.448730
-1.000000,0.217041
-0.838745,0.832153
0.421753,1.000000
0.148682,1.000000
0.938354,1.000000
1.000000,0.623047
1.000000,-0.014771
1.000000,-0.699951
0.320312,-0.987061
0.054199,-1.000000
-0.724121,-1.000000
-0.993164,-0.725464
-1.000000,-0.129150
-1.000000,0.538818
-0.152954,0.988281
0.395752,1.000000
0.172852,1.000000
0.942017,0.861816
1.000000,0.320679
1.000000,-0.362671
